tweet_id,retweeted,retweet_count,favorite_count,is_quote_status,favorited
778748913645780993,False,1430,7272,False,False
778650543019483137,False,1616,6084,False,False
778624900596654080,False,1087,4905,False,False
778408200802557953,False,4689,14399,False,False
778396591732486144,False,13184,0,False,False
778383385161035776,False,1196,6171,False,False
778286810187399168,False,3552,10954,False,False
778039087836069888,False,2829,8926,False,False
778027034220126208,False,1746,6908,False,False
777953400541634568,False,3799,0,False,False
777885040357281792,False,1773,6717,False,False
777684233540206592,False,3169,11841,False,False
777641927919427584,False,4571,0,False,False
777621514455814149,False,2680,9244,False,False
777189768882946048,False,4653,15109,False,False
776819012571455488,False,14822,0,False,False
776813020089548800,False,1305,5145,False,False
776477788987613185,False,3005,9311,False,False
776249906839351296,False,9842,0,False,False
776218204058357768,False,17197,31606,False,False
776201521193218049,False,2712,10124,False,False
776113305656188928,False,4678,12383,False,False
776088319444877312,False,162,1928,False,False
775898661951791106,False,17698,0,False,False
775842724423557120,False,2875,12334,False,False
775733305207554048,False,4291,14588,False,False
775729183532220416,False,4913,13610,False,False
775364825476165632,False,3198,7823,False,False
775350846108426240,False,4191,10703,False,False
775085132600442880,False,5073,16372,False,False
774757898236878852,False,1901,9005,False,False
774639387460112384,False,1855,7084,False,False
774314403806253056,False,5980,22935,False,False
773985732834758656,False,4164,11301,False,False
773922284943896577,False,1858,6741,False,False
773704687002451968,False,1742,6958,False,False
773670353721753600,False,1394,5603,False,False
773547596996571136,False,6628,23264,False,False
773336787167145985,False,5462,0,False,False
773308824254029826,False,8019,24474,False,False
773247561583001600,False,3459,9909,False,False
773191612633579521,False,4413,10511,False,False
772877495989305348,False,4156,9016,False,False
772826264096874500,False,2512,8429,False,False
772615324260794368,False,3619,0,False,False
772581559778025472,False,1813,6826,False,False
772193107915964416,False,1491,6341,False,False
772152991789019136,False,1199,3980,False,False
772117678702071809,False,790,3954,False,False
772114945936949249,False,504,2858,False,False
772102971039580160,False,996,4216,False,False
771908950375665664,False,2036,6912,True,False
771770456517009408,False,3640,12623,False,False
771500966810099713,False,2817,8700,False,False
771380798096281600,False,5462,11051,False,False
771171053431250945,False,8110,0,False,False
771136648247640064,False,3142,9640,False,False
771102124360998913,False,1546,6572,False,False
771014301343748096,False,1768,7214,False,False
771004394259247104,False,234,0,False,False
770787852854652928,False,1299,5202,False,False
770772759874076672,False,1511,5462,False,False
770655142660169732,False,1869,7707,False,False
770414278348247044,False,2218,6608,False,False
770293558247038976,False,1599,6548,False,False
770093767776997377,False,3259,0,False,False
770069151037685760,False,2457,7954,False,False
769940425801170949,False,10329,33011,False,False
769695466921623552,False,1770,6716,False,False
769335591808995329,False,8237,0,False,False
769212283578875904,False,1835,5681,False,False
768970937022709760,False,7009,15149,False,False
768909767477751808,False,2880,0,False,False
768855141948723200,False,954,4409,False,False
768609597686943744,False,1293,4326,False,False
768596291618299904,False,1368,5274,False,False
768554158521745409,False,6240,0,False,False
768473857036525572,False,3666,14311,False,False
768193404517830656,False,3799,11460,False,False
767884188863397888,False,1499,4987,False,False
767754930266464257,False,5754,16836,False,False
767500508068192258,False,2499,7858,False,False
767191397493538821,False,4069,12885,False,False
767122157629476866,False,3047,10635,False,False
766864461642756096,False,6038,0,False,False
766793450729734144,False,1453,5336,False,False
766714921925144576,False,413,2733,False,False
766693177336135680,False,846,4231,False,False
766423258543644672,False,1706,6323,False,False
766313316352462849,False,2018,7126,False,False
766078092750233600,False,2780,0,False,False
766069199026450432,False,915,4472,False,False
766008592277377025,False,528,3933,False,False
765719909049503744,False,2294,7601,False,False
765669560888528897,False,1301,5462,False,False
765395769549590528,False,3634,27772,False,False
765371061932261376,False,2312,7444,False,False
765222098633691136,False,3619,12184,False,False
764857477905154048,False,1899,6753,False,False
764259802650378240,False,1620,6346,False,False
763956972077010945,False,58,782,False,False
763837565564780549,False,4458,13227,False,False
763183847194451968,False,1573,5665,False,False
763167063695355904,False,3224,0,False,False
763103485927849985,False,2448,7717,False,False
762699858130116608,False,3873,12758,False,False
762471784394268675,False,6912,11817,False,False
762464539388485633,False,4479,10805,False,False
762316489655476224,False,1202,5051,False,False
762035686371364864,False,16699,33507,False,False
761976711479193600,False,2160,5666,False,False
761750502866649088,False,4202,0,False,False
761745352076779520,False,921,4461,False,False
761672994376806400,False,31050,51966,False,False
761599872357261312,False,1257,4332,False,False
761371037149827077,False,19210,0,False,False
761334018830917632,False,1549,5451,False,False
761292947749015552,False,1172,4679,False,False
761227390836215808,False,1662,5568,False,False
761004547850530816,False,3708,11859,False,False
760893934457552897,False,1037,4002,False,False
760656994973933572,False,2054,6931,False,False
760641137271070720,False,1378,5203,False,False
760539183865880579,False,3885,7936,False,False
760521673607086080,False,1492,4428,False,False
760290219849637889,False,12267,28107,False,False
760252756032651264,False,925,4126,False,False
760190180481531904,False,1934,5969,False,False
760153949710192640,False,33,0,False,False
759943073749200896,False,2230,6220,False,False
759923798737051648,False,6038,15362,False,False
759846353224826880,False,2117,7026,False,False
759793422261743616,False,2028,6245,False,False
759566828574212096,False,22568,0,False,False
759557299618865152,False,1252,4919,False,False
759447681597108224,False,2600,8894,False,False
759446261539934208,False,517,1751,True,False
759197388317847553,False,2077,6339,False,False
759159934323924993,False,1236,0,False,False
759099523532779520,False,4448,15210,False,False
759047813560868866,False,2159,6813,False,False
758854675097526272,False,955,3722,False,False
758828659922702336,False,4081,11691,False,False
758740312047005698,False,1716,5992,False,False
758474966123810816,False,1058,4005,False,False
758467244762497024,False,2371,5022,False,False
758405701903519748,False,2056,5439,False,False
758355060040593408,False,1157,3585,False,False
758099635764359168,False,10739,20077,False,False
758041019896193024,False,399,2832,False,False
757741869644341248,False,3467,7212,False,False
757729163776290825,False,8651,0,False,False
757725642876129280,False,1295,4744,False,False
757611664640446465,False,1189,4787,False,False
757597904299253760,False,312,0,False,False
757596066325864448,False,1127,4539,False,False
757400162377592832,False,7301,15827,False,False
757393109802180609,False,1862,6097,False,False
757354760399941633,False,1519,4722,False,False
756998049151549440,False,2123,6570,False,False
756939218950160384,False,2143,6956,False,False
756651752796094464,False,1393,5299,False,False
756526248105566208,False,3850,10874,False,False
756303284449767430,False,1158,4123,False,False
756288534030475264,False,18602,44834,False,False
756275833623502848,False,1618,6712,False,False
755955933503782912,False,3084,7666,False,False
755206590534418437,False,5746,17199,False,False
755110668769038337,False,11818,22198,False,False
754874841593970688,False,8532,0,False,False
754856583969079297,False,2689,7183,False,False
754747087846248448,False,553,2698,False,False
754482103782404096,False,2081,5540,False,False
754449512966619136,False,778,3915,False,False
754120377874386944,False,2484,8199,False,False
753655901052166144,False,2318,6115,False,False
753420520834629632,False,3804,8292,False,False
753398408988139520,False,2047,6030,False,False
753375668877008896,False,2479,7978,False,False
753298634498793472,False,6132,0,False,False
753294487569522689,False,1114,3543,False,False
753039830821511168,False,22304,38813,False,False
753026973505581056,False,1041,4079,False,False
752932432744185856,False,7296,13200,False,False
752917284578922496,False,1676,7213,False,False
752701944171524096,False,3082,0,False,False
752682090207055872,False,1711,6250,False,False
752660715232722944,False,1673,4603,False,False
752568224206688256,False,2431,5767,False,False
752519690950500352,False,3677,7697,False,False
752334515931054080,False,1175,3987,False,False
752309394570878976,False,17801,0,False,False
752173152931807232,False,1959,6217,False,False
751950017322246144,False,990,3215,False,False
751937170840121344,False,1435,5441,False,False
751830394383790080,False,2079,6053,False,False
751793661361422336,False,3095,6108,False,False
751598357617971201,False,3238,8248,False,False
751583847268179968,False,1180,4591,False,False
751538714308972544,False,1348,5259,False,False
751456908746354688,False,1068,3351,False,False
751251247299190784,False,6248,13040,False,False
751205363882532864,False,1953,6580,False,False
751132876104687617,False,1383,5292,False,False
750868782890057730,False,1472,4990,False,False
750719632563142656,False,5363,13776,False,False
750506206503038976,False,1216,4638,False,False
750429297815552001,False,4571,13751,False,False
750383411068534784,False,1212,4751,False,False
750381685133418496,False,30,722,False,False
750147208377409536,False,1022,3244,False,False
750132105863102464,False,1361,3799,False,False
750117059602808832,False,1379,4520,False,False
750101899009982464,False,897,3172,False,False
750086836815486976,False,573,2270,False,False
750071704093859840,False,3555,8208,False,False
750056684286914561,False,952,3282,False,False
750041628174217216,False,657,3313,False,False
750026558547456000,False,838,2825,False,False
750011400160841729,False,966,3391,False,False
749996283729883136,False,859,3175,False,False
749981277374128128,False,2606,5324,False,False
749774190421639168,False,1393,4861,False,False
749417653287129088,False,1765,6365,False,False
749403093750648834,False,577,2742,False,False
749395845976588288,False,3680,8963,False,False
749317047558017024,False,2351,5719,False,False
749075273010798592,False,2198,5997,False,False
749064354620928000,False,1610,4991,False,False
749036806121881602,False,830,3239,False,False
748977405889503236,False,3612,11184,False,False
748932637671223296,False,2401,6086,False,False
748705597323898880,False,1003,2879,False,False
748699167502000129,False,1693,4927,False,False
748692773788876800,False,1409,4417,False,False
748575535303884801,False,2098,6316,False,False
748568946752774144,False,711,2280,False,False
748346686624440324,False,1312,5438,False,False
748337862848962560,False,4369,7986,False,False
748324050481647620,False,809,3854,False,False
748307329658011649,False,754,3819,False,False
748220828303695873,False,8265,14732,False,False
747963614829678593,False,2267,6010,False,False
747933425676525569,False,2705,6890,False,False
747885874273214464,False,1043,3067,False,False
747844099428986880,False,793,2928,False,False
747816857231626240,False,1229,5039,False,False
747651430853525504,False,163,1441,False,False
747648653817413632,False,6192,13419,False,False
747600769478692864,False,583,2416,False,False
747594051852075008,False,1114,3844,False,False
747512671126323200,False,1680,5761,False,False
747461612269887489,False,1089,4020,False,False
747439450712596480,False,2040,5641,False,False
747242308580548608,False,3041,0,False,False
747219827526344708,False,1670,5504,False,False
747204161125646336,False,974,3514,False,False
747103485104099331,False,4227,9967,False,False
746906459439529985,False,312,3000,False,False
746872823977771008,False,2276,6239,False,False
746818907684614144,False,1827,5518,False,False
746790600704425984,False,1681,5070,False,False
746757706116112384,False,4134,9948,False,False
746726898085036033,False,1892,6277,False,False
746542875601690625,False,1983,5236,False,False
746521445350707200,False,1038,0,False,False
746507379341139972,False,1144,4822,False,False
746369468511756288,False,1739,6416,False,False
746131877086527488,False,2333,7185,False,False
746056683365994496,False,861,3682,False,False
745789745784041472,False,1127,4180,False,False
745712589599014916,False,2457,7258,False,False
745433870967832576,False,2685,7366,False,False
745422732645535745,False,2562,8918,False,False
745314880350101504,False,2934,7458,False,False
745074613265149952,False,3728,8133,False,False
745057283344719872,False,2407,7515,False,False
744995568523612160,False,656,3085,False,False
744971049620602880,False,2850,8184,False,False
744709971296780288,False,1645,5817,False,False
744334592493166593,False,2252,7034,False,False
744234799360020481,False,82705,162561,False,False
744223424764059648,False,389,1748,True,False
743980027717509120,False,1150,4316,False,False
743895849529389061,False,1011,3777,False,False
743835915802583040,False,2196,0,False,False
743609206067040256,False,1452,4650,False,False
743595368194129920,False,6928,19146,False,False
743545585370791937,False,985,3653,False,False
743510151680958465,False,3915,8214,False,False
743253157753532416,False,1288,4386,False,False
743222593470234624,False,2002,6429,False,False
743210557239623680,False,1441,3994,False,False
742534281772302336,False,3749,7317,False,False
742528092657332225,False,2104,4591,False,False
742465774154047488,False,4113,7529,False,False
742423170473463808,False,3993,10193,False,False
742385895052087300,False,2095,7065,False,False
742161199639494656,False,1450,4509,False,False
742150209887731712,False,1642,5329,False,False
741793263812808706,False,1585,4722,False,False
741743634094141440,False,2914,8487,False,False
741438259667034112,False,875,3808,False,False
741303864243200000,False,3397,9094,False,False
741099773336379392,False,5852,10396,False,False
741067306818797568,False,3259,9808,False,False
740995100998766593,False,2922,6614,False,False
740711788199743490,False,986,3535,False,False
740699697422163968,False,823,2941,False,False
740676976021798912,False,7158,18818,False,False
740373189193256964,False,14023,36114,False,False
740365076218183684,False,454,2566,False,False
740359016048689152,False,900,3422,False,False
740214038584557568,False,2072,6927,False,False
739979191639244800,False,6240,20701,False,False
739932936087216128,False,1134,4202,False,False
739844404073074688,False,898,3930,False,False
739623569819336705,False,1433,3935,False,False
739606147276148736,False,1743,5574,False,False
739544079319588864,False,22568,41100,False,False
739485634323156992,False,3089,7437,False,False
739238157791694849,False,61225,120157,False,False
738891149612572673,False,6,111,False,False
738885046782832640,False,1203,3909,False,False
738883359779196928,False,854,3453,False,False
738537504001953792,False,1637,5283,False,False
738402415918125056,False,885,3365,False,False
738184450748633089,False,1264,4471,False,False
738166403467907072,False,3582,9112,False,False
738156290900254721,False,687,2619,False,False
737826014890496000,False,1853,5467,False,False
737800304142471168,False,3640,10348,False,False
737678689543020544,False,1397,5215,False,False
737445876994609152,False,4695,10647,False,False
737322739594330112,False,852,3735,False,False
737310737551491075,False,7822,15215,False,False
736736130620620800,False,1826,4455,False,False
736392552031657984,False,7803,18365,False,False
736365877722001409,False,1317,4126,False,False
736225175608430592,False,2914,8418,False,False
736010884653420544,False,3131,8159,False,False
735991953473572864,False,1210,3727,False,False
735648611367784448,False,1156,4141,False,False
735635087207878657,False,2471,6400,False,False
735274964362878976,False,5341,13482,False,False
735256018284875776,False,933,3456,False,False
735137028879360001,False,1018,3231,False,False
734912297295085568,False,545,2837,False,False
734787690684657664,False,6632,13006,False,False
734776360183431168,False,570,2600,False,False
734559631394082816,False,416,1542,False,False
733828123016450049,False,818,3705,False,False
733822306246479872,False,1061,3788,False,False
733482008106668032,False,992,3258,False,False
733460102733135873,False,1342,4347,False,False
733109485275860992,False,17698,50954,False,False
732732193018155009,False,559,2517,False,False
732726085725589504,False,927,3659,False,False
732585889486888962,False,815,3800,False,False
732375214819057664,False,2649,8374,False,False
732005617171337216,False,5737,15445,False,False
731285275100512256,False,1032,3611,False,False
731156023742988288,False,1338,3964,False,False
730924654643314689,False,2080,6342,False,False
730573383004487680,False,2257,5078,False,False
730427201120833536,False,1099,3587,False,False
730211855403241472,False,1107,3955,False,False
730196704625098752,False,2025,5035,False,False
729854734790754305,False,1182,4177,False,False
729838605770891264,False,404,1763,False,False
729823566028484608,False,1304,4124,False,False
729463711119904772,False,2432,6001,False,False
729113531270991872,False,343,1949,False,False
728986383096946689,False,857,3258,False,False
728760639972315136,False,1788,4836,False,False
728751179681943552,False,708,2866,False,False
728653952833728512,False,1085,3421,False,False
728409960103686147,False,2102,5075,False,False
728387165835677696,False,1004,3794,False,False
728046963732717569,False,1237,4454,False,False
728035342121635841,False,1749,4705,False,False
728015554473250816,False,1152,4239,False,False
727685679342333952,False,665,3038,False,False
727644517743104000,False,1830,6091,False,False
727524757080539137,False,1279,4615,False,False
727314416056803329,False,783,3447,False,False
727286334147182592,False,856,3144,False,False
727175381690781696,False,1450,4020,False,False
727155742655025152,False,1396,3759,False,False
726935089318363137,False,2575,7112,False,False
726887082820554753,False,1584,3964,False,False
726828223124897792,False,1046,3671,False,False
726224900189511680,False,1201,4559,False,False
725842289046749185,False,2780,7278,False,False
725786712245440512,False,1428,4294,False,False
725729321944506368,False,1876,5361,False,False
725458796924002305,False,653,1453,True,False
724983749226668032,False,1369,3836,False,False
724771698126512129,False,673,2451,False,False
724405726123311104,False,1722,5471,False,False
724049859469295616,False,1852,4462,False,False
724046343203856385,False,590,2750,False,False
724004602748780546,False,1645,4319,False,False
723912936180330496,False,1290,4026,False,False
723688335806480385,False,3120,7939,False,False
723673163800948736,False,934,3123,False,False
723179728551723008,False,1966,5464,False,False
722974582966214656,False,1644,4229,False,False
722613351520608256,False,1720,5128,False,False
721503162398597120,False,1964,4801,False,False
721001180231503872,False,644,2613,False,False
720785406564900865,False,803,3219,False,False
720775346191278080,False,709,2563,False,False
720415127506415616,False,1574,4270,False,False
720389942216527872,False,2633,6595,False,False
720340705894408192,False,1025,2958,False,False
720059472081784833,False,1174,4012,False,False
720043174954147842,False,2099,5071,False,False
719991154352222208,False,1829,4987,False,False
719704490224398336,False,1514,4706,False,False
719551379208073216,False,2024,5221,False,False
719367763014393856,False,775,2876,False,False
719339463458033665,False,1307,4550,False,False
719332531645071360,False,1000,3532,False,False
718971898235854848,False,1146,3601,False,False
718939241951195136,False,1846,5402,False,False
718631497683582976,False,8452,19477,False,False
718613305783398402,False,502,2515,False,False
718540630683709445,False,1062,2550,False,False
718460005985447936,False,548,2788,False,False
718454725339934721,False,1579,5020,False,False
718246886998687744,False,521,1992,False,False
718234618122661888,False,1052,4000,False,False
717841801130979328,False,620,2532,False,False
717790033953034240,False,1181,2979,False,False
717537687239008257,False,1925,5931,False,False
717428917016076293,False,472,1659,False,False
717421804990701568,False,877,3251,False,False
717047459982213120,False,2006,6472,False,False
717009362452090881,False,1021,3370,False,False
716802964044845056,False,1238,4428,False,False
716791146589110272,False,1606,7496,False,False
716730379797970944,False,449,1273,True,False
716447146686459905,False,6192,13509,False,False
716439118184652801,False,219,2442,False,False
716285507865542656,False,1136,2872,False,False
716080869887381504,False,2008,6943,False,False
715928423106027520,False,916,3292,False,False
715758151270801409,False,1499,3840,False,False
715733265223708672,False,1767,4828,False,False
715704790270025728,False,592,2887,False,False
715696743237730304,False,1351,4029,False,False
715680795826982913,False,1700,4472,False,False
715360349751484417,False,1647,5650,False,False
715342466308784130,False,718,3135,False,False
715220193576927233,False,685,2500,False,False
715200624753819648,False,1976,5291,False,False
715009755312439296,False,1291,4301,False,False
714982300363173890,False,1078,3878,False,False
714962719905021952,False,4480,7602,False,False
714957620017307648,False,1484,4261,False,False
714631576617938945,False,1052,3378,False,False
714606013974974464,False,969,3753,False,False
714485234495041536,False,1211,2793,False,False
714258258790387713,False,750,3131,False,False
714251586676113411,False,875,3381,False,False
714214115368108032,False,920,2346,False,False
714141408463036416,False,1469,4458,False,False
713919462244790272,False,814,3390,False,False
713909862279876608,False,567,1980,False,False
713900603437621249,False,772,2937,False,False
713761197720473600,False,1441,5039,False,False
713411074226274305,False,1357,4566,False,False
713177543487135744,False,2960,7454,False,False
713175907180089344,False,1528,4611,False,False
712809025985978368,False,7047,19173,False,False
712717840512598017,False,5247,12767,False,False
712668654853337088,False,1272,4302,False,False
712438159032893441,False,1638,5505,False,False
712309440758808576,False,25,252,True,False
712097430750289920,False,1088,3924,False,False
712092745624633345,False,938,3044,False,False
712085617388212225,False,506,3362,False,False
712065007010385924,False,659,2347,False,False
711998809858043904,False,130,0,False,False
711968124745228288,False,2426,8336,False,False
711743778164514816,False,1032,2939,False,False
711732680602345472,False,4334,9181,False,False
711694788429553666,False,19210,33963,False,False
711652651650457602,False,962,3998,False,False
711363825979756544,False,1189,3790,False,False
711306686208872448,False,769,3423,False,False
711008018775851008,False,643,3093,False,False
710997087345876993,False,1452,4713,False,False
710844581445812225,False,723,2638,False,False
710833117892898816,False,559,2783,False,False
710658690886586372,False,591,2389,False,False
710609963652087808,False,2476,4959,False,False
710588934686908417,False,1962,4698,False,False
710296729921429505,False,774,2452,False,False
710283270106132480,False,541,2215,False,False
710272297844797440,False,1314,4696,False,False
710269109699739648,False,1182,2482,False,False
710153181850935296,False,935,3010,False,False
710140971284037632,False,929,2863,False,False
710117014656950272,False,2092,5688,False,False
709918798883774466,False,1116,3091,False,False
709901256215666688,False,105,697,False,False
709852847387627521,False,1252,3632,False,False
709566166965075968,False,1261,3665,False,False
709556954897764353,False,1113,3407,False,False
709519240576036864,False,245,1539,False,False
709449600415961088,False,605,2309,False,False
709409458133323776,False,721,2709,False,False
709225125749587968,False,599,2495,False,False
709207347839836162,False,6138,13010,False,False
709198395643068416,False,671,2510,False,False
709179584944730112,False,697,2074,False,False
709158332880297985,False,439,2116,False,False
709042156699303936,False,1719,4921,False,False
708853462201716736,False,689,1852,False,False
708845821941387268,False,942,3090,False,False
708834316713893888,False,530,1753,False,False
708810915978854401,False,7288,17060,False,False
708738143638450176,False,857,2840,False,False
708711088997666817,False,755,2640,False,False
708479650088034305,False,704,2637,False,False
708469915515297792,False,858,3196,False,False
708400866336894977,False,10645,16544,False,False
708356463048204288,False,1391,3728,False,False
708349470027751425,False,768,2432,False,False
708149363256774660,False,1609,4422,False,False
708130923141795840,False,880,3511,False,False
708119489313951744,False,1026,2772,False,False
708109389455101952,False,567,1998,False,False
708026248782585858,False,2007,4513,False,False
707995814724026368,False,1179,3239,False,False
707983188426153984,False,2,51,False,False
707969809498152960,False,1019,2797,False,False
707776935007539200,False,994,3396,False,False
707741517457260545,False,643,2582,False,False
707738799544082433,False,2604,4237,False,False
707693576495472641,False,1048,3549,False,False
707629649552134146,False,927,2666,False,False
707610948723478529,False,6725,17549,False,False
707420581654872064,False,724,2360,False,False
707411934438625280,False,620,2366,False,False
707387676719185920,False,1361,3628,False,False
707377100785885184,False,1133,3397,False,False
707315916783140866,False,673,2562,False,False
707297311098011648,False,829,2868,False,False
707059547140169728,False,710,2673,False,False
707038192327901184,False,828,2261,False,False
707021089608753152,False,1436,4217,False,False
707014260413456384,False,623,2384,False,False
706904523814649856,False,8237,15103,False,False
706901761596989440,False,626,2140,False,False
706681918348251136,False,1017,3447,False,False
706644897839910912,False,1153,2669,False,False
706593038911545345,False,658,2230,False,False
706538006853918722,False,1484,3580,False,False
706516534877929472,False,1083,3207,False,False
706346369204748288,False,968,3568,False,False
706310011488698368,False,8390,22097,False,False
706291001778950144,False,490,1761,False,False
706265994973601792,False,967,2831,False,False
706169069255446529,False,2341,4036,True,False
706166467411222528,False,1683,5325,False,False
706153300320784384,False,401,1535,False,False
705975130514706432,False,770,3215,False,False
705970349788291072,False,931,3244,False,False
705898680587526145,False,582,2453,False,False
705786532653883392,False,549,2011,False,False
705591895322394625,False,1212,3286,False,False
705475953783398401,False,965,3052,False,False
705442520700944385,False,1719,4600,False,False
705428427625635840,False,1768,3947,False,False
705239209544720384,False,780,3105,False,False
705223444686888960,False,843,2665,False,False
705102439679201280,False,536,2232,False,False
705066031337840642,False,634,2250,False,False
704871453724954624,False,1166,4420,False,False
704859558691414016,False,572,2334,False,False
704847917308362754,False,1610,5280,False,False
704819833553219584,False,1043,2735,False,False
704761120771465216,False,3041,6868,False,False
704499785726889984,False,1050,3037,False,False
704491224099647488,False,84,790,False,False
704480331685040129,False,1109,3517,False,False
704364645503647744,False,3732,8301,False,False
704347321748819968,False,363,1650,False,False
704134088924532736,False,492,1561,False,False
704113298707505153,False,590,1920,False,False
704054845121142784,False,951,3027,False,False
703774238772166656,False,487,1905,False,False
703769065844768768,False,1198,3400,False,False
703631701117943808,False,721,2694,False,False
703611486317502464,False,1589,3995,False,False
703425003149250560,False,1450,3933,False,False
703407252292673536,False,731,2540,False,False
703382836347330562,False,1190,3633,False,False
703356393781329922,False,405,1985,False,False
703268521220972544,False,570,2039,False,False
703079050210877440,False,3258,7668,False,False
703041949650034688,False,13184,27311,False,False
702932127499816960,False,757,2688,False,False
702899151802126337,False,477,1670,False,False
702684942141153280,False,1136,3340,False,False
702671118226825216,False,588,2284,False,False
702598099714314240,False,3605,12628,False,False
702539513671897089,False,1006,2977,False,False
702332542343577600,False,1640,3305,False,False
702321140488925184,False,1087,3397,False,False
702276748847800320,False,804,2565,False,False
702217446468493312,False,1401,4973,False,False
701981390485725185,False,1044,3576,False,False
701952816642965504,False,1076,3966,False,False
701889187134500865,False,1447,3677,False,False
701805642395348998,False,1779,3556,False,False
701601587219795968,False,479,2162,False,False
701570477911896070,False,977,2917,False,False
701545186879471618,False,643,2760,False,False
701214700881756160,False,5376,12658,False,False
700890391244103680,False,602,2295,False,False
700864154249383937,False,644,2681,False,False
700847567345688576,False,526,2520,False,False
700796979434098688,False,1007,2525,False,False
700747788515020802,False,9842,23693,False,False
700518061187723268,False,846,2731,False,False
700505138482569216,False,598,2370,False,False
700462010979500032,False,1892,4289,False,False
700167517596164096,False,783,2735,False,False
700151421916807169,False,699,2316,False,False
700143752053182464,False,2880,7799,False,False
700062718104104960,False,730,2745,False,False
700029284593901568,False,612,2151,False,False
700002074055016451,False,1411,3438,False,False
699801817392291840,False,1011,3176,False,False
699788877217865730,False,523,2312,False,False
699779630832685056,False,1310,2872,False,False
699775878809702401,False,636,2026,False,False
699691744225525762,False,4843,10625,False,False
699446877801091073,False,2749,6162,False,False
699434518667751424,False,533,2242,False,False
699423671849451520,False,348,1426,False,False
699413908797464576,False,647,2152,False,False
699370870310113280,False,459,1952,False,False
699323444782047232,False,908,3278,False,False
699088579889332224,False,664,2325,False,False
699079609774645248,False,688,2542,False,False
699072405256409088,False,1250,3119,False,False
699060279947165696,False,1899,3915,False,False
699036661657767936,False,1256,2700,False,False
698989035503689728,False,1032,3499,False,False
698953797952008193,False,956,2802,False,False
698907974262222848,False,658,2633,False,False
698710712454139905,False,715,2561,False,False
698703483621523456,False,399,1506,False,False
698635131305795584,False,356,1337,False,False
698549713696649216,False,650,2412,False,False
698355670425473025,False,477,1939,False,False
698342080612007937,False,995,2339,False,False
698262614669991936,False,2115,4923,False,False
698195409219559425,False,6268,17388,False,False
698178924120031232,False,781,2911,False,False
697995514407682048,False,351,1587,False,False
697990423684476929,False,1362,3408,False,False
697943111201378304,False,721,2488,False,False
697881462549430272,False,1254,3128,False,False
697630435728322560,False,567,1815,False,False
697616773278015490,False,1065,3273,False,False
697596423848730625,False,1326,3149,False,False
697575480820686848,False,523,2114,False,False
697516214579523584,False,1184,2151,False,False
697482927769255936,False,707,2505,False,False
697463031882764288,False,1452,3536,False,False
697270446429966336,False,1963,4849,False,False
697259378236399616,False,1049,3414,False,False
697255105972801536,False,1218,3135,False,False
697242256848379904,False,703,2607,False,False
696900204696625153,False,1073,3300,False,False
696894894812565505,False,708,2425,False,False
696886256886657024,False,1894,5020,False,False
696877980375769088,False,744,2528,False,False
696754882863349760,False,375,1538,False,False
696744641916489729,False,987,2145,False,False
696713835009417216,False,678,2463,False,False
696518437233913856,False,1786,4035,False,False
696490539101908992,False,150,1262,False,False
696488710901260288,False,1083,2631,False,False
696405997980676096,False,1203,3334,False,False
696100768806522880,False,700,2009,False,False
695816827381944320,False,1229,3120,False,False
695794761660297217,False,817,3297,False,False
695767669421768709,False,790,1941,False,False
695629776980148225,False,2213,4730,False,False
695446424020918272,False,1907,4543,False,False
695409464418041856,False,3764,8977,False,False
695314793360662529,False,1542,3774,False,False
695095422348574720,False,648,2739,False,False
695074328191332352,False,1167,2950,False,False
695064344191721472,False,633,1664,False,False
695051054296211456,False,830,2755,False,False
694925794720792577,False,961,2795,False,False
694905863685980160,False,978,2859,False,False
694669722378485760,False,15211,37088,False,False
694356675654983680,False,299,1563,False,False
694352839993344000,False,653,2123,False,False
694342028726001664,False,506,1630,False,False
694329668942569472,False,524,2079,False,False
694206574471057408,False,2137,4332,False,False
694183373896572928,False,980,3057,False,False
694001791655137281,False,1084,3521,False,False
693993230313091072,False,424,1942,False,False
693942351086120961,False,386,1802,False,False
693647888581312512,False,623,2802,False,False
693644216740769793,False,131,1393,False,False
693642232151285760,False,432,2632,False,False
693629975228977152,False,837,2544,False,False
693622659251335168,False,388,1603,False,False
693590843962331137,False,2076,5246,False,False
693582294167244802,False,268,1706,False,False
693486665285931008,False,667,1848,False,False
693280720173801472,False,1300,3492,False,False
693267061318012928,False,856,2474,False,False
693262851218264065,False,524,2319,False,False
693231807727280129,False,769,2977,False,False
693155686491000832,False,3376,8172,False,False
693109034023534592,False,646,1784,False,False
693095443459342336,False,486,1945,False,False
692919143163629568,False,787,2763,False,False
692905862751522816,False,922,2530,False,False
692901601640583168,False,631,1849,False,False
692894228850999298,False,850,2368,False,False
692828166163931137,False,923,2993,False,False
692752401762250755,False,3818,7077,False,False
692568918515392513,False,1617,4517,False,False
692535307825213440,False,1432,3309,False,False
692530551048294401,False,436,1915,False,False
692423280028966913,False,240,1533,False,False
692417313023332352,False,3661,9685,False,False
692187005137076224,False,860,2621,False,False
692158366030913536,False,830,2229,False,False
692142790915014657,False,414,1708,False,False
692041934689402880,False,1343,3531,False,False
692017291282812928,False,1001,2975,False,False
691820333922455552,False,1749,4096,False,False
691793053716221953,False,4430,8433,False,False
691756958957883396,False,1070,2999,False,False
691675652215414786,False,530,2018,False,False
